author,loc,spcd,treeno,coreno,cv,satw,extsatw,dw,extdw,sg,extsg,meth,ht
WDS_Virginia_Pine_P1,V-34,132,9,B,,1.4,1.418,0.548,0.528,0.4528,0.4275,3,
WDS_Virginia_Pine_P1,V-34,132,9,A,,1.54,1.552,0.58,0.558,0.4331,0.4107,3,
WDS_Virginia_Pine_P1,V-34,132,8,B,,1.388,1.4,0.56,0.532,0.469,0.4376,3,
WDS_Virginia_Pine_P1,V-34,132,8,A,,1.816,1.84,0.772,0.726,0.4985,0.457,3,
WDS_Virginia_Pine_P1,V-34,132,7,B,,2.258,2.272,0.884,0.83,0.4529,0.4182,3,
WDS_Virginia_Pine_P1,V-34,132,7,A,,1.848,1.86,0.674,0.642,0.4175,0.392,3,
WDS_Virginia_Pine_P1,V-34,132,6,B,,2.49,2.522,1.008,0.938,0.4708,0.4269,3,
WDS_Virginia_Pine_P1,V-34,132,6,A,,1.794,1.806,0.7,0.64,0.4512,0.404,3,
WDS_Virginia_Pine_P1,V-34,132,5,B,,1.378,1.39,0.522,0.51,0.436,0.4203,3,
WDS_Virginia_Pine_P1,V-34,132,5,A,,1.292,1.31,0.51,0.49,0.4573,0.4297,3,
WDS_Virginia_Pine_P1,V-34,132,4,B,,1.488,1.5,0.542,0.528,0.4168,0.4009,3,
WDS_Virginia_Pine_P1,V-34,132,4,A,,1.29,1.31,0.48,0.462,0.4272,0.4018,3,
WDS_Virginia_Pine_P1,V-34,132,3,B,,2.012,2.038,0.746,0.722,0.4254,0.4038,3,
WDS_Virginia_Pine_P1,V-34,132,3,A,,1.822,1.85,0.658,0.638,0.4128,0.3917,3,
WDS_Virginia_Pine_P1,V-34,132,2,B,,1.672,1.7,0.654,0.622,0.4525,0.419,3,
WDS_Virginia_Pine_P1,V-34,132,2,A,,1.98,2.006,0.734,0.702,0.4253,0.3982,3,
WDS_Virginia_Pine_P1,V-34,132,1,B,,1.596,1.618,0.618,0.57,0.4472,0.4013,3,
WDS_Virginia_Pine_P1,V-35,132,16,A,,2.642,2.66,1.052,0.992,0.4619,0.4283,3,
WDS_Virginia_Pine_P1,V-35,132,16,B,,2.224,2.242,0.876,0.82,0.4561,0.4188,3,
WDS_Virginia_Pine_P1,V-35,132,17,A,,3.062,3.082,1.2,1.118,0.4535,0.4149,3,
WDS_Virginia_Pine_P1,V-35,132,17,B,,2.642,2.656,1.048,0.948,0.4599,0.4073,3,
WDS_Virginia_Pine_P1,V-35,132,18,A,,1.834,1.858,0.684,0.65,0.4283,0.3981,3,
WDS_Virginia_Pine_P1,V-35,132,18,B,,1.968,1.988,0.77,0.702,0.4526,0.4023,3,
WDS_Virginia_Pine_P1,V-35,132,19,A,,2.052,2.068,0.818,0.732,0.4625,0.4034,3,
WDS_Virginia_Pine_P1,V-35,132,19,B,,2.222,2.24,0.93,0.814,0.4895,0.4157,3,
WDS_Virginia_Pine_P1,V-35,132,20,A,,1.868,1.884,0.7,0.662,0.4306,0.4001,3,
WDS_Virginia_Pine_P1,V-35,132,20,B,,2.544,2.566,1.05,0.99,0.4816,0.4453,3,
WDS_Virginia_Pine_P1,V-35,132,21,A,,2.776,2.792,1.204,1.098,0.5104,0.4553,3,
WDS_Virginia_Pine_P1,V-35,132,21,B,,2.44,2.46,1.018,0.928,0.4877,0.4339,3,
WDS_Virginia_Pine_P1,V-35,132,22,A,,2.242,2.26,0.91,0.844,0.4723,0.4289,3,
WDS_Virginia_Pine_P1,V-35,132,22,B,,2.28,2.298,0.932,0.874,0.4762,0.438,3,
WDS_Virginia_Pine_P1,V-35,132,23,A,,2.208,2.228,0.828,0.788,0.431,0.4031,3,
WDS_Virginia_Pine_P1,V-35,132,23,B,,2.778,2.8,1.08,1.044,0.4493,0.4282,3,
WDS_Virginia_Pine_P1,V-35,132,24,A,,1.966,1.978,0.754,0.718,0.4423,0.4152,3,
WDS_Virginia_Pine_P1,V-35,132,24,B,,1.904,1.916,0.764,0.726,0.466,0.4362,3,
WDS_Virginia_Pine_P1,V-35,132,25,A,,2.278,2.292,0.96,0.892,0.4935,0.4498,3,
WDS_Virginia_Pine_P1,V-35,132,25,B,,2.062,2.074,0.826,0.748,0.4651,0.4121,3,
WDS_Virginia_Pine_P1,V-35,132,26,A,,1.704,1.712,0.652,0.622,0.4411,0.4156,3,
WDS_Virginia_Pine_P1,V-35,132,26,B,,1.572,1.582,0.632,0.572,0.4671,0.4133,3,
WDS_Virginia_Pine_P1,V-35,132,27,A,,1.428,1.442,0.59,0.522,0.4822,0.4139,3,
WDS_Virginia_Pine_P1,V-35,132,27,B,,1.548,1.558,0.64,0.59,0.4825,0.4359,3,
WDS_Virginia_Pine_P1,V-35,132,28,A,,1.31,1.324,0.506,0.476,0.4459,0.4107,3,
WDS_Virginia_Pine_P1,V-35,132,28,B,,1.502,1.52,0.606,0.572,0.469,0.4327,3,
WDS_Virginia_Pine_P1,V-35,132,29,A,,2.166,2.184,0.956,0.898,0.521,0.4795,3,
WDS_Virginia_Pine_P1,V-35,132,29,B,,2.39,2.408,1.036,0.978,0.5101,0.4726,3,
WDS_Virginia_Pine_P1,V-35,132,30,A,,1.848,1.874,0.72,0.68,0.4504,0.415,3,
WDS_Virginia_Pine_P1,V-35,132,30,B,,1.642,1.664,0.682,0.61,0.4851,0.4199,3,
WDS_Virginia_Pine_P1,V-35,132,15,B,,1.876,1.902,0.73,0.68,0.4497,0.4081,3,
WDS_Virginia_Pine_P1,V-35,132,15,A,,1.46,1.47,0.56,0.52,0.4423,0.4031,3,
WDS_Virginia_Pine_P1,V-35,132,14,B,,1.764,1.782,0.79,0.64,0.5301,0.4102,3,
WDS_Virginia_Pine_P1,V-35,132,14,A,,1.576,1.582,0.648,0.552,0.4795,0.3969,3,
WDS_Virginia_Pine_P1,V-35,132,13,B,,2.54,2.552,1.008,0.958,0.4601,0.4315,3,
WDS_Virginia_Pine_P1,V-35,132,13,A,,2.242,2.258,0.9,0.87,0.4663,0.4446,3,
WDS_Virginia_Pine_P1,V-35,132,12,B,,1.732,1.75,0.67,0.638,0.4467,0.4173,3,
WDS_Virginia_Pine_P1,V-35,132,12,A,,1.882,1.904,0.742,0.702,0.4566,0.4227,3,
WDS_Virginia_Pine_P1,V-35,132,11,B,,1.548,1.558,0.594,0.548,0.4425,0.4005,3,
WDS_Virginia_Pine_P1,V-35,132,11,A,,1.838,1.856,0.752,0.708,0.4767,0.4395,3,
WDS_Virginia_Pine_P1,V-35,132,10,B,,1.482,1.488,0.552,0.518,0.4276,0.3959,3,
WDS_Virginia_Pine_P1,V-35,132,10,A,,1.814,1.83,0.736,0.692,0.4721,0.4351,3,
WDS_Virginia_Pine_P1,V-35,132,9,B,,1.472,1.478,0.592,0.522,0.4673,0.4024,3,
WDS_Virginia_Pine_P1,V-35,132,9,A,,1.61,1.618,0.718,0.648,0.5274,0.465,3,
WDS_Virginia_Pine_P1,V-35,132,8,B,,1.786,1.79,0.76,0.696,0.4991,0.4494,3,
WDS_Virginia_Pine_P1,V-35,132,8,A,,1.672,1.682,0.678,0.64,0.4718,0.4383,3,
WDS_Virginia_Pine_P1,V-35,132,7,B,,1.904,1.918,0.728,0.694,0.4407,0.4137,3,
WDS_Virginia_Pine_P1,V-35,132,7,A,,1.69,1.704,0.662,0.638,0.4532,0.4302,3,
WDS_Virginia_Pine_P1,V-35,132,6,B,,1.764,1.78,0.692,0.638,0.454,0.4092,3,
WDS_Virginia_Pine_P1,V-35,132,6,A,,1.712,1.724,0.69,0.638,0.4684,0.4245,3,
WDS_Virginia_Pine_P1,V-35,132,5,B,,1.942,1.966,0.774,0.738,0.4624,0.4315,3,
WDS_Virginia_Pine_P1,V-35,132,5,A,,1.882,1.9,0.714,0.684,0.4368,0.4113,3,
WDS_Virginia_Pine_P1,V-35,132,4,B,,1.748,1.762,0.644,0.612,0.4223,0.3948,3,
WDS_Virginia_Pine_P1,V-35,132,4,A,,1.618,1.638,0.582,0.552,0.4109,0.3815,3,
WDS_Virginia_Pine_P1,V-35,132,3,B,,1.436,1.458,0.524,0.508,0.4177,0.3962,3,
WDS_Virginia_Pine_P1,V-35,132,3,A,,1.078,1.09,0.37,0.358,0.3895,0.3706,3,
WDS_Virginia_Pine_P1,V-35,132,2,B,,2.234,2.242,0.87,0.838,0.4502,0.4294,3,
WDS_Virginia_Pine_P1,V-35,132,2,A,,2.124,2.142,0.846,0.802,0.4621,0.4302,3,
WDS_Virginia_Pine_P1,V-35,132,1,B,,1.616,1.622,0.65,0.608,0.4673,0.4308,3,
WDS_Virginia_Pine_P1,V-35,132,1,A,,1.798,1.822,0.754,0.712,0.4906,0.452,3,
WDS_Virginia_Pine_P1,V-36,132,1,A,,2.364,2.394,0.912,0.858,0.4453,0.4092,3,
WDS_Virginia_Pine_P1,V-36,132,1,B,,2.142,2.162,0.792,0.754,0.4241,0.3967,3,
WDS_Virginia_Pine_P1,V-36,132,2,A,,1.322,1.34,0.458,0.432,0.3937,0.3629,3,
WDS_Virginia_Pine_P1,V-36,132,2,B,,1.238,1.254,0.418,0.412,0.3824,0.3707,3,
WDS_Virginia_Pine_P1,V-36,132,3,A,,2.468,2.492,0.99,0.908,0.4659,0.417,3,
WDS_Virginia_Pine_P1,V-36,132,3,B,,2.618,2.642,1.064,0.94,0.473,0.4058,3,
WDS_Virginia_Pine_P1,V-36,132,4,A,,1.702,1.728,0.654,0.632,0.4433,0.4188,3,
WDS_Virginia_Pine_P1,V-36,132,4,B,,1.638,1.654,0.616,0.6,0.4324,0.4149,3,
WDS_Virginia_Pine_P1,V-36,132,5,A,,1.648,1.676,0.592,0.57,0.4103,0.3855,3,
WDS_Virginia_Pine_P1,V-36,132,5,B,,1.694,1.694,0.636,0.612,0.4316,0.413,3,
WDS_Virginia_Pine_P1,V-36,132,6,A,,1.62,1.628,0.616,0.574,0.4379,0.4016,3,
WDS_Virginia_Pine_P1,V-36,132,6,B,,1.956,1.962,0.766,0.724,0.4531,0.4231,3,
WDS_Virginia_Pine_P1,V-36,132,7,A,,1.458,1.46,0.598,0.578,0.4781,0.4588,3,
WDS_Virginia_Pine_P1,V-36,132,7,B,,1.798,1.808,0.77,0.748,0.5029,0.4829,3,
WDS_Virginia_Pine_P1,V-36,132,8,A,,2.03,2.048,0.816,0.77,0.467,0.4323,3,
WDS_Virginia_Pine_P1,V-36,132,8,B,,2.466,2.504,1.024,0.98,0.485,0.4528,3,
WDS_Virginia_Pine_P1,V-36,132,9,A,,2.38,2.392,0.96,0.882,0.4689,0.4227,3,
WDS_Virginia_Pine_P1,V-36,132,9,B,,2.162,2.172,0.852,0.78,0.4564,0.4101,3,
WDS_Virginia_Pine_P1,V-36,132,10,A,,2.208,2.212,0.866,0.76,0.4539,0.39,3,
WDS_Virginia_Pine_P1,V-36,132,10,B,,3.01,3.014,1.286,1.072,0.5015,0.4057,3,
WDS_Virginia_Pine_P1,V-36,132,11,A,,4.702,4.718,2.056,1.716,0.5153,0.4161,3,
WDS_Virginia_Pine_P1,V-36,132,11,B,,4.716,4.732,1.982,1.694,0.4919,0.4087,3,
WDS_Virginia_Pine_P1,V-36,132,12,A,,2.248,2.268,0.882,0.828,0.4541,0.4179,3,
WDS_Virginia_Pine_P1,V-36,132,12,B,,2.292,2.318,0.91,0.858,0.4603,0.4246,3,
WDS_Virginia_Pine_P1,V-36,132,13,A,,2.416,2.43,0.922,0.848,0.4398,0.397,3,
WDS_Virginia_Pine_P1,V-36,132,13,B,,2.258,2.27,0.848,0.798,0.4317,0.4003,3,
WDS_Virginia_Pine_P1,V-36,132,14,A,,2.382,2.398,1.02,0.93,0.5028,0.448,3,
WDS_Virginia_Pine_P1,V-36,132,14,B,,1.978,1.986,0.85,0.764,0.5049,0.4438,3,
WDS_Virginia_Pine_P1,V-36,132,15,A,,2.408,2.422,0.896,0.85,0.4272,0.3995,3,
WDS_Virginia_Pine_P1,V-36,132,15,B,,2.292,2.308,0.844,0.802,0.4221,0.395,3,
WDS_Virginia_Pine_P1,V-36,132,16,A,,1.514,1.518,0.596,0.578,0.4558,0.4386,3,
WDS_Virginia_Pine_P1,V-36,132,16,B,,1.632,1.642,0.674,0.654,0.4819,0.462,3,
WDS_Virginia_Pine_P1,V-36,132,17,A,,1.76,1.768,0.604,0.578,0.3895,0.3687,3,
WDS_Virginia_Pine_P1,V-36,132,17,B,,2.262,2.28,0.926,0.87,0.477,0.4397,3,
WDS_Virginia_Pine_P1,V-36,132,18,A,,2.294,2.308,0.92,0.822,0.4658,0.4063,3,
WDS_Virginia_Pine_P1,V-36,132,18,B,,2.118,2.13,0.848,0.762,0.4648,0.4084,3,
WDS_Virginia_Pine_P1,V-36,132,19,A,,1.588,1.596,0.57,0.544,0.4099,0.3865,3,
WDS_Virginia_Pine_P1,V-36,132,19,B,,1.628,1.64,0.594,0.562,0.4177,0.3888,3,
WDS_Virginia_Pine_P1,V-36,132,20,A,,1.29,1.308,0.452,0.438,0.3988,0.3788,3,
WDS_Virginia_Pine_P1,V-36,132,20,B,,1.398,1.414,0.496,0.482,0.4045,0.3865,3,
WDS_Virginia_Pine_P1,V-36,132,21,A,,2.062,2.078,0.758,0.718,0.4212,0.3925,3,
WDS_Virginia_Pine_P1,V-36,132,21,B,,1.908,1.92,0.708,0.662,0.4258,0.3916,3,
WDS_Virginia_Pine_P1,V-36,132,22,A,,1.714,1.722,0.696,0.628,0.4725,0.4174,3,
WDS_Virginia_Pine_P1,V-36,132,22,B,,1.758,1.778,0.694,0.632,0.4573,0.4054,3,
WDS_Virginia_Pine_P1,V-36,132,23,A,,2.132,2.158,0.854,0.802,0.4651,0.4266,3,
WDS_Virginia_Pine_P1,V-36,132,23,B,,2.108,2.128,0.814,0.772,0.4458,0.4149,3,
WDS_Virginia_Pine_P1,V-36,132,24,A,,2.582,2.604,0.92,0.878,0.4065,0.3818,3,
WDS_Virginia_Pine_P1,V-36,132,24,B,,1.762,1.768,0.64,0.584,0.4155,0.373,3,
WDS_Virginia_Pine_P1,V-36,132,25,A,,1.678,1.692,0.654,0.61,0.4506,0.412,3,
WDS_Virginia_Pine_P1,V-36,132,25,B,,1.738,1.748,0.668,0.622,0.4434,0.4059,3,
WDS_Virginia_Pine_P1,V-36,132,26,A,,1.848,1.862,0.632,0.6,0.388,0.3627,3,
WDS_Virginia_Pine_P1,V-36,132,26,B,,1.748,1.766,0.612,0.578,0.3984,0.3691,3,
WDS_Virginia_Pine_P1,V-36,132,27,A,,2.484,2.508,0.988,0.88,0.4613,0.3994,3,
WDS_Virginia_Pine_P1,V-36,132,27,B,,2.406,2.424,0.932,0.848,0.4474,0.3981,3,
WDS_Virginia_Pine_P1,V-36,132,28,A,,1.28,1.29,0.458,0.428,0.4084,0.3749,3,
WDS_Virginia_Pine_P1,V-36,132,28,B,,1.218,1.232,0.41,0.392,0.3811,0.3576,3,
WDS_Virginia_Pine_P1,V-36,132,29,A,,5.76,5.768,2.568,2.164,0.5273,0.4312,3,
WDS_Virginia_Pine_P1,V-36,132,29,B,,3.93,3.956,1.686,1.428,0.5039,0.4126,3,
WDS_Virginia_Pine_P1,V-36,132,30,A,,1.548,1.568,0.606,0.57,0.4529,0.4159,3,
WDS_Virginia_Pine_P1,V-36,132,30,B,,1.382,1.408,0.512,0.48,0.425,0.3866,3,
WDS_Virginia_Pine_P1,V-37,132,15,B,,1.932,1.94,0.83,0.762,0.5047,0.4546,3,
WDS_Virginia_Pine_P1,V-37,132,15,A,,1.198,1.202,0.412,0.39,0.3904,0.3655,3,
WDS_Virginia_Pine_P1,V-37,132,14,B,,2.29,2.292,0.828,0.782,0.4133,0.3869,3,
WDS_Virginia_Pine_P1,V-37,132,14,A,,2.784,2.792,1.036,0.964,0.4272,0.3922,3,
WDS_Virginia_Pine_P1,V-37,132,13,B,,3.066,3.062,1.296,1.17,0.4952,0.4404,3,
WDS_Virginia_Pine_P1,V-37,132,13,A,,2.554,2.558,1.034,0.984,0.4709,0.4438,3,
WDS_Virginia_Pine_P1,V-37,132,12,B,,1.968,1.968,0.78,0.728,0.4594,0.4243,3,
WDS_Virginia_Pine_P1,V-37,132,12,A,,2.536,2.534,1.034,0.96,0.4748,0.4361,3,
WDS_Virginia_Pine_P1,V-37,132,11,B,,2.41,2.418,0.99,0.906,0.4789,0.4306,3,
WDS_Virginia_Pine_P1,V-37,132,11,A,,3.234,3.242,1.346,1.254,0.4863,0.4466,3,
WDS_Virginia_Pine_P1,V-37,132,10,B,,2.156,2.172,0.822,0.78,0.4393,0.4101,3,
WDS_Virginia_Pine_P1,V-37,132,10,A,,1.682,1.698,0.624,0.588,0.4257,0.3935,3,
WDS_Virginia_Pine_P1,V-37,132,9,B,,2.644,2.642,1.04,1.002,0.4554,0.4366,3,
WDS_Virginia_Pine_P1,V-37,132,9,A,,2.552,2.552,1.02,0.972,0.4639,0.4388,3,
WDS_Virginia_Pine_P1,V-37,132,8,B,,2.196,2.198,0.87,0.8,0.4592,0.4165,3,
WDS_Virginia_Pine_P1,V-37,132,8,A,,2.674,2.678,1.12,1.04,0.4899,0.4487,3,
WDS_Virginia_Pine_P1,V-37,132,7,B,,3.04,3.058,1.198,1.068,0.4564,0.3973,3,
WDS_Virginia_Pine_P1,V-37,132,7,A,,3.222,3.242,1.292,1.108,0.4657,0.3877,3,
WDS_Virginia_Pine_P1,V-37,132,6,B,,2.46,2.472,0.994,0.914,0.4698,0.4241,3,
WDS_Virginia_Pine_P1,V-37,132,6,A,,2.872,2.872,1.126,1.062,0.4537,0.4241,3,
WDS_Virginia_Pine_P1,V-37,132,5,B,,2.692,2.698,0.954,0.894,0.404,0.3743,3,
WDS_Virginia_Pine_P1,V-37,132,5,A,,2.592,2.592,0.886,0.832,0.3877,0.3611,3,
WDS_Virginia_Pine_P1,V-37,132,4,B,,2.746,2.748,1.08,0.984,0.4553,0.4088,3,
WDS_Virginia_Pine_P1,V-37,132,4,A,,3.286,3.28,1.364,1.236,0.4848,0.4334,3,
WDS_Virginia_Pine_P1,V-37,132,3,B,,1.344,1.346,0.54,0.518,0.4667,0.444,3,
WDS_Virginia_Pine_P1,V-37,132,3,A,,1.548,1.556,0.652,0.628,0.4931,0.4692,3,
WDS_Virginia_Pine_P1,V-37,132,2,B,,2.52,2.528,1.012,0.948,0.4665,0.431,3,
WDS_Virginia_Pine_P1,V-37,132,2,A,,2.326,2.33,0.916,0.844,0.456,0.4142,3,
WDS_Virginia_Pine_P1,V-37,132,1,B,,2.37,2.372,0.894,0.85,0.4339,0.4091,3,
WDS_Virginia_Pine_P1,V-37,132,1,A,,2.576,2.58,0.994,0.952,0.4454,0.4231,3,
WDS_Virginia_Pine_P1,V-37,132,30,B,,2.41,2.41,0.884,0.832,0.4202,0.3921,3,
WDS_Virginia_Pine_P1,V-37,132,30,A,,2.706,2.712,1.038,0.952,0.4424,0.3996,3,
WDS_Virginia_Pine_P1,V-37,132,29,B,,2.796,2.792,1.08,1.03,0.4459,0.423,3,
WDS_Virginia_Pine_P1,V-37,132,29,A,,3.27,3.27,1.28,1.212,0.4528,0.4252,3,
WDS_Virginia_Pine_P1,V-37,132,28,B,,1.87,1.888,0.686,0.658,0.4202,0.3964,3,
WDS_Virginia_Pine_P1,V-37,132,28,A,,1.814,1.828,0.688,0.64,0.4366,0.3984,3,
WDS_Virginia_Pine_P1,V-37,132,27,B,,2.04,2.05,0.76,0.688,0.4278,0.3798,3,
WDS_Virginia_Pine_P1,V-37,132,27,A,,2.472,2.488,0.916,0.852,0.4251,0.3885,3,
WDS_Virginia_Pine_P1,V-37,132,26,B,,2.876,2.88,1.012,0.968,0.4007,0.3804,3,
WDS_Virginia_Pine_P1,V-37,132,26,A,,3.348,3.342,1.248,1.142,0.428,0.3876,3,
WDS_Virginia_Pine_P1,V-37,132,25,B,,2.222,2.228,0.882,0.822,0.4602,0.423,3,
WDS_Virginia_Pine_P1,V-37,132,25,A,,2.314,2.32,0.968,0.87,0.4892,0.431,3,
WDS_Virginia_Pine_P1,V-37,132,24,B,,2.376,2.384,0.93,0.864,0.4528,0.4144,3,
WDS_Virginia_Pine_P1,V-37,132,24,A,,1.832,1.846,0.766,0.724,0.4889,0.4539,3,
WDS_Virginia_Pine_P1,V-37,132,23,B,,3.14,3.148,1.348,1.212,0.5043,0.4443,3,
WDS_Virginia_Pine_P1,V-37,132,23,A,,2.29,2.292,0.914,0.838,0.4632,0.4186,3,
WDS_Virginia_Pine_P1,V-37,132,22,B,,3.442,3.432,1.606,1.332,0.5565,0.4484,3,
WDS_Virginia_Pine_P1,V-37,132,22,A,,2.252,2.25,0.952,0.818,0.4953,0.4159,3,
WDS_Virginia_Pine_P1,V-37,132,21,B,,2.236,2.232,0.874,0.802,0.4521,0.4104,3,
WDS_Virginia_Pine_P1,V-37,132,21,A,,3.07,3.06,1.352,1.124,0.5197,0.4209,3,
WDS_Virginia_Pine_P1,V-37,132,20,B,,2.002,1.996,0.766,0.7,0.4411,0.3992,3,
WDS_Virginia_Pine_P1,V-37,132,20,A,,2.284,2.282,0.9,0.828,0.4563,0.415,3,
WDS_Virginia_Pine_P1,V-37,132,19,B,,1.436,1.45,0.546,0.52,0.4379,0.4095,3,
WDS_Virginia_Pine_P1,V-37,132,19,A,,1.524,1.536,0.61,0.576,0.4647,0.431,3,
WDS_Virginia_Pine_P1,V-37,132,18,B,,2.734,2.734,1.052,0.996,0.444,0.4169,3,
WDS_Virginia_Pine_P1,V-37,132,18,A,,3.21,3.214,1.25,1.182,0.4501,0.4215,3,
WDS_Virginia_Pine_P1,V-37,132,17,B,,2.476,2.47,0.914,0.834,0.4233,0.3824,3,
WDS_Virginia_Pine_P1,V-37,132,17,A,,2.466,2.46,0.9,0.822,0.4178,0.3779,3,
WDS_Virginia_Pine_P1,V-37,132,16,B,,,,,,,,3,
WDS_Virginia_Pine_P1,V-37,132,16,A,,2.366,2.37,0.974,0.928,0.4801,0.453,3,
WDS_Virginia_Pine_P1,V-38,132,1,A,,1.664,1.668,0.6,0.562,0.412,0.3815,3,
WDS_Virginia_Pine_P1,V-38,132,16,B,,2.55,2.552,0.93,0.898,0.4174,0.4007,3,
WDS_Virginia_Pine_P1,V-38,132,17,A,,2.01,2.028,0.8,0.742,0.4617,0.419,3,
WDS_Virginia_Pine_P1,V-38,132,17,B,,1.748,1.754,0.672,0.644,0.4435,0.4207,3,
WDS_Virginia_Pine_P1,V-38,132,18,A,,1.726,1.73,0.71,0.652,0.4797,0.4335,3,
WDS_Virginia_Pine_P1,V-38,132,18,B,,1.64,1.648,0.688,0.644,0.4908,0.452,3,
WDS_Virginia_Pine_P1,V-38,132,19,A,,2.252,2.252,0.872,0.828,0.4472,0.4213,3,
WDS_Virginia_Pine_P1,V-38,132,19,B,,2.76,2.768,1.1,1.06,0.4624,0.4415,3,
WDS_Virginia_Pine_P1,V-38,132,20,A,,2.57,2.572,1.03,0.988,0.4654,0.4431,3,
WDS_Virginia_Pine_P1,V-38,132,20,B,,2.432,2.438,0.972,0.938,0.4639,0.4439,3,
WDS_Virginia_Pine_P1,V-38,132,21,A,,2.288,2.292,0.86,0.822,0.4321,0.4095,3,
WDS_Virginia_Pine_P1,V-38,132,21,B,,2.854,2.854,1.12,1.06,0.4542,0.4262,3,
WDS_Virginia_Pine_P1,V-38,132,22,A,,2.078,2.092,0.79,0.762,0.4378,0.4168,3,
WDS_Virginia_Pine_P1,V-38,132,22,B,,1.972,1.988,0.762,0.738,0.4461,0.426,3,
WDS_Virginia_Pine_P1,V-38,132,23,A,,1.664,1.666,0.598,0.558,0.4105,0.3789,3,
WDS_Virginia_Pine_P1,V-38,132,23,B,,1.69,1.692,0.62,0.588,0.4203,0.3951,3,
WDS_Virginia_Pine_P1,V-38,132,24,A,,2.35,2.35,0.902,0.85,0.4427,0.4135,3,
WDS_Virginia_Pine_P1,V-38,132,24,B,,2.084,2.09,0.804,0.76,0.4453,0.416,3,
WDS_Virginia_Pine_P1,V-38,132,25,A,,1.57,1.568,0.604,0.54,0.4439,0.391,3,
WDS_Virginia_Pine_P1,V-38,132,25,B,,1.648,1.652,0.616,0.57,0.4294,0.3919,3,
WDS_Virginia_Pine_P1,V-38,132,26,A,,1.852,1.86,0.71,0.68,0.4421,0.4186,3,
WDS_Virginia_Pine_P1,V-38,132,26,B,,1.716,1.728,0.616,0.602,0.41,0.3962,3,
WDS_Virginia_Pine_P1,V-38,132,27,A,,1.434,1.44,0.532,0.5,0.4257,0.3947,3,
WDS_Virginia_Pine_P1,V-38,132,27,B,,1.296,1.298,0.52,0.488,0.466,0.4323,3,
WDS_Virginia_Pine_P1,V-38,132,28,A,,2.736,2.748,1.06,0.958,0.4475,0.3965,3,
WDS_Virginia_Pine_P1,V-38,132,28,B,,2.374,2.388,0.81,0.78,0.3869,0.3683,3,
WDS_Virginia_Pine_P1,V-38,132,29,A,,2.04,2.046,0.764,0.74,0.4303,0.4135,3,
WDS_Virginia_Pine_P1,V-38,132,29,B,,2.014,2.02,0.76,0.738,0.4341,0.4183,3,
WDS_Virginia_Pine_P1,V-38,132,30,A,,2.316,2.318,0.942,0.85,0.4734,0.4201,3,
WDS_Virginia_Pine_P1,V-38,132,30,B,,2.664,2.67,1.1,0.98,0.4818,0.4205,3,
WDS_Virginia_Pine_P1,V-38,132,15,B,,1.722,1.724,0.696,0.648,0.47,0.4321,3,
WDS_Virginia_Pine_P1,V-38,132,15,A,,1.554,1.564,0.658,0.61,0.4962,0.451,3,
WDS_Virginia_Pine_P1,V-38,132,14,B,,2.2,2.206,0.88,0.838,0.4643,0.4374,3,
WDS_Virginia_Pine_P1,V-38,132,14,A,,1.954,1.96,0.744,0.712,0.4386,0.4156,3,
WDS_Virginia_Pine_P1,V-38,132,13,B,,2.06,2.07,0.806,0.766,0.4526,0.4245,3,
WDS_Virginia_Pine_P1,V-38,132,13,A,,1.942,1.958,0.728,0.69,0.4308,0.4014,3,
WDS_Virginia_Pine_P1,V-38,132,12,B,,1.766,1.772,0.69,0.658,0.4519,0.4261,3,
WDS_Virginia_Pine_P1,V-38,132,12,A,,1.83,1.828,0.684,0.652,0.4294,0.407,3,
WDS_Virginia_Pine_P1,V-38,132,11,B,,1.86,1.862,0.648,0.622,0.3962,0.3778,3,
WDS_Virginia_Pine_P1,V-38,132,11,A,,1.95,1.952,0.702,0.662,0.4113,0.3843,3,
WDS_Virginia_Pine_P1,V-38,132,10,B,,1.888,1.898,0.76,0.738,0.4678,0.4494,3,
WDS_Virginia_Pine_P1,V-38,132,10,A,,1.682,1.69,0.652,0.634,0.4478,0.4312,3,
WDS_Virginia_Pine_P1,V-38,132,9,B,,1.8,1.802,0.67,0.628,0.4273,0.3964,3,
WDS_Virginia_Pine_P1,V-38,132,9,A,,1.902,1.902,0.76,0.688,0.4638,0.4135,3,
WDS_Virginia_Pine_P1,V-38,132,8,B,,1.498,1.502,0.616,0.58,0.4795,0.4458,3,
WDS_Virginia_Pine_P1,V-38,132,8,A,,1.706,1.718,0.716,0.672,0.4911,0.4525,3,
WDS_Virginia_Pine_P1,V-38,132,7,B,,1.9,1.918,0.72,0.692,0.4362,0.4123,3,
WDS_Virginia_Pine_P1,V-38,132,7,A,,2.51,2.522,1.012,0.968,0.4686,0.4427,3,
WDS_Virginia_Pine_P1,V-38,132,6,B,,1.766,1.772,0.652,0.642,0.4233,0.4143,3,
WDS_Virginia_Pine_P1,V-38,132,6,A,,1.822,1.838,0.712,0.698,0.452,0.4373,3,
WDS_Virginia_Pine_P1,V-38,132,5,B,,2.148,2.16,0.838,0.81,0.4511,0.431,3,
WDS_Virginia_Pine_P1,V-38,132,5,A,,1.694,1.698,0.626,0.594,0.4238,0.3981,3,
WDS_Virginia_Pine_P1,V-38,132,4,B,,1.708,1.712,0.662,0.632,0.4477,0.4233,3,
