FID,FEATURE_ID,LABEL_CENTRE_X,LABEL_CENTRE_Y,BEC_ZONE_CODE,QUAD_DIAM_125,BASAL_AREA,VRI_LIVE_STEMS_PER_HA,SPECIES_CD_1,SPECIES_PCT_1,SPECIES_CD_2,SPECIES_PCT_2,PROJ_AGE_1,PROJ_HEIGHT_1,LIVE_STAND_VOLUME_125,WHOLE_STEM_BIOMASS_PER_HA,BRANCH_BIOMASS_PER_HA,FOLIAGE_BIOMASS_PER_HA,BARK_BIOMASS_PER_HA,OBJECTID,FEATURE_AREA_SQM
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db0,23216292,1553631,516741,ICH,31.43,44.8605,591,LW,90,AT,10,136,33.4,394.412,217.858,24.443,12.857,30.988,3162150,24975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db1,23216312,1556591,509766,ICH,36.431,24.19039,339,LW,32,FDI,17,51,26.2,167.636,131.33,16.078,9.084,17.745,3769035,21050
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db2,23216323,1556588,506546,ICH,,7.4,232,LW,66,AT,12,14,11.5,,0,0,0,0,1641495,30125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db3,23216326,1558035,507250,ICH,50.34,43.457279,537,LW,33,FDI,18,108,32.9,302.558,192.112,22.086,11.827,27.007,4060844,34800
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db4,23216328,1552833,506942,ICH,26.229,17.014629,338,LW,88,AT,12,38,23.5,110.735,105.699,13.348,7.773,13.937,5808620,20650
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db5,23216338,1554263,516530,ICH,31.083,34.163151,466,LW,88,AT,12,109,31.6,290.635,182.991,21.224,11.444,25.603,3696798,94725
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db6,23216342,1554047,516274,ICH,34.554,30.06286,468,LW,33,PLI,27,68,26.2,209.345,149.02,17.892,9.932,20.413,3159321,103175
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db7,23216363,1554907,514365,ICH,39.225,30.55401,380,LW,56,FDI,15,105,30.6,232.451,160.456,19.036,10.457,22.152,1665384,34500
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db8,23216366,1555671,509353,ICH,35.645,40.422848,463,LW,62,FDI,20,108,30.7,320.769,192.007,22.076,11.823,26.991,6932382,42175
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6db9,23216373,1557133,507083,ICH,,14.2,338,LW,86,AT,14,20,15.3,,0,0,0,0,858423,46650
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dba,23216374,1556302,510255,ESSF,34.342,31.967239,542,LW,31,SE,25,51,24.4,202.323,144.425,17.426,9.716,19.717,2966743,45425
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dbb,23216376,1557618,507315,ICH,28.451,28.84667,482,LW,82,AT,18,79,28.5,221.647,157.484,18.741,10.322,21.699,2566360,21475
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dbc,23216379,1556112,507914,ICH,42.993,56.46611,768,LW,66,HW,16,126,35.6,447.722,234.053,25.87,13.469,33.501,1936174,17075
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dbd,23216385,1558628,510317,ESSF,30.591,50.346764,712,LW,78,PLI,12,115,30.6,397.205,215.868,24.265,12.78,30.68,3142163,38350
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dbe,23216410,1560015,508482,ICH,37.117,32.361168,495,LW,41,AT,23,58,26.8,213.079,152.676,18.261,10.101,20.968,7123227,88600
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dbf,23216416,1553393,516276,ICH,29.998,31.601891,469,LW,84,AT,16,116,30.9,259.331,174.054,20.367,11.06,24.231,883843,58575
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc0,23216421,1560623,508672,ESSF,37.251,51.994869,757,LW,57,SE,13,67,29.4,375.765,205.122,23.291,12.357,29.016,6211476,51900
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc1,23216426,1552242,506312,ICH,35.631,16.37668,217,LW,55,PY,14,51,26.9,115.846,108.299,13.63,7.911,14.319,4283529,31350
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc2,23216428,1555264,514691,ICH,35.75,27.947639,392,LW,41,FDI,29,85,28.9,216.779,150.036,17.995,9.979,20.567,5151020,41175
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc3,23216439,1556460,511817,ESSF,47.527,70.968727,719,LW,43,AT,25,120,36,559.404,285.893,30.481,15.513,41.435,1937303,74975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc4,23216444,1553812,516481,ICH,29.401,22.4154,447,LW,42,FDI,16,50,24,143.278,119.492,14.833,8.492,15.976,1771233,21925
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc5,23216447,1560467,508125,ESSF,31.169,48.386951,700,LW,79,AT,13,59,27.8,341.39,195.923,22.442,11.984,27.595,1102612,30375
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc6,23216454,1554711,514136,ICH,32.502,28.10648,422,LW,58,PLI,24,99,29.3,228.023,158.094,18.802,10.35,21.792,5118694,54900
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc7,23216457,1558783,511040,ESSF,44.248,75.199989,708,LW,42,AT,39,134,36.3,597.343,325.882,34.027,17.113,47.5,5401606,19225
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc8,23216464,1558670,509456,ESSF,34.139,53.724594,732,LW,46,AT,28,92,31.1,434.425,232.558,25.74,13.414,33.269,4836050,118800
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dc9,23216465,1557366,507941,ICH,38.537,25.280071,384,LW,41,AT,19,49,24.8,150.726,125.619,15.48,8.801,16.89,990043,38250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dca,23216466,1557898,507475,ICH,15.408,4.57626,444,LW,79,AT,15,25,18.2,5.289,15.597,2.32,1.628,1.747,5402953,13250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dcb,23216473,1555280,509670,ICH,37.412,34.285461,432,LW,44,AT,31,95,29.9,260.285,176.638,20.616,11.172,24.627,5308835,65275
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dcc,23216481,1564932,507207,ICH,,4.55,250,LW,87,AT,13,13,7.9,,0,0,0,0,798596,16275
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dcd,23216485,1558640,507185,ICH,43.376,50.251217,682,LW,55,HW,13,141,33.3,371.058,210.383,23.77,12.565,29.83,3684057,19825
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dce,23216489,1553246,506707,ICH,33.478,18.21895,249,LW,51,FDI,21,77,27.8,136.281,120.532,14.943,8.545,16.131,5117936,24125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dcf,23216490,1560043,508149,ESSF,39.693,46.993679,669,LW,41,AT,27,60,28.5,306.914,189.244,21.816,11.708,26.565,5560029,109475
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd0,23216493,1559050,506955,ESSF,26.09,46.363319,901,LW,92,AT,8,54,27.5,324.059,189.476,21.838,11.717,26.601,3521328,22575
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd1,23216497,1552015,506474,ICH,21.029,15.192471,602,LW,45,BL,30,30,16.4,36.358,55.969,7.647,4.852,6.857,4767095,16625
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd2,23216508,1551963,509762,ICH,34.41,32.094429,398,LW,74,AT,13,112,30.9,259.633,172.14,20.181,10.977,23.938,1527777,51925
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd3,23216509,1558759,511359,ESSF,29.265,50.022881,880,LW,63,SE,14,53,27.5,358.338,199.725,22.794,12.139,28.182,2757468,22025
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd4,23216514,1552538,507560,ICH,31.571,19.696659,333,LW,39,FDI,29,56,24.8,127.891,111.627,13.99,8.086,14.81,652457,76300
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd5,23216536,1554869,511309,ESSF,33.684,43.83839,558,LW,68,AT,11,90,29.2,327.046,192.619,22.133,11.848,27.085,2715019,18225
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd6,23216552,1552351,506413,ICH,21.327,18.689011,561,LW,60,PY,12,29,18.1,46.606,66.82,8.945,5.545,8.355,969352,35200
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd7,23216561,1557016,506653,ICH,29.057,23.130199,371,LW,85,AT,15,54,25.8,161.942,130.748,16.018,9.056,17.657,1457280,40075
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd8,23216583,1557085,510077,ICH,39.512,41.638359,454,LW,42,AT,29,94,31.6,334.254,201.546,22.962,12.213,28.463,3493159,33700
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dd9,23216587,1556733,506413,ICH,28.077,24.02858,419,LW,68,AT,19,39,26.2,173.872,134.878,16.447,9.258,18.278,3992972,31050
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dda,23216589,1560391,507782,ESSF,27.408,43.26717,802,LW,78,AT,10,54,26.1,290.722,178.144,20.761,11.237,24.858,5556762,54175
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6ddb,23216599,1558770,507282,ICH,37.79,38.974258,554,LW,42,AT,28,54,27.5,261.026,171.493,20.118,10.948,23.838,1228305,35975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6ddc,23216613,1556583,507750,ICH,39.207,37.52692,535,LW,38,AT,18,57,28.6,264.138,170.748,20.046,10.916,23.724,5930586,21625
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6ddd,23216628,1554385,515585,ICH,33.871,26.38792,386,LW,39,FDI,32,40,24.8,169.631,129.997,15.939,9.019,17.545,4684206,14350
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dde,23216629,1564905,508608,ESSF,,4.95,223,LW,46,PY,17,16,8.2,,0,0,0,0,4062291,35875
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6ddf,23216640,1559686,508077,ICH,41.098,55.866051,676,LW,72,AT,11,78,31,399.907,216.354,24.308,12.799,30.755,2614422,69075
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de0,23216641,1553953,513966,ICH,31.272,27.31443,396,LW,61,AT,16,62,27.9,206.208,149.003,17.891,9.931,20.411,5291092,25025
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de1,23216643,1556302,507872,ICH,,16.15,461,LW,27,FDI,24,19,14.7,,0,0,0,0,1861811,24025
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de2,23216646,1558938,511105,ESSF,39.819,53.609982,860,LW,34,SE,26,521,30,321.531,209.481,23.688,12.53,29.69,970176,16325
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de3,23216647,1554984,516483,ESSF,36.959,32.113167,544,LW,33,SE,21,56,25.6,202.111,145.655,17.552,9.774,19.904,2677697,60075
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de4,23216648,1557537,510203,ICH,39,43.536572,469,LW,50,AT,30,111,34.2,380.445,219.992,24.634,12.939,31.319,6910848,51775
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de5,23216650,1559636,508294,ICH,38.087,41.45084,568,LW,46,AT,33,53,27.4,277.14,178.298,20.776,11.244,24.882,5930584,17125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de6,23216658,1555337,509187,ICH,32.33,39.088329,539,LW,69,PLI,16,100,29.2,304.937,185.472,21.46,11.549,25.985,1668021,25125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de7,23216670,1558637,511729,ESSF,32.79,36.209511,557,LW,43,AT,18,72,26.4,254.7,167.692,19.748,10.781,23.257,5402942,70175
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de8,23216684,1553070,516263,ICH,24.811,23.990471,590,LW,27,FDI,19,36,17.3,67.003,80.727,10.56,6.382,10.317,1609201,14975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6de9,23216689,1555926,512142,ESSF,38.096,45.74419,531,LW,51,AT,16,102,32.3,376.92,210.998,23.826,12.59,29.925,2176143,99725
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dea,23216693,1553191,515270,ICH,35.101,25.456409,454,LW,31,PLI,22,77,28.1,185.354,140.881,17.065,9.547,19.182,2421052,30825
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6deb,23216706,1553791,514371,ICH,32.889,21.921219,337,LW,37,FDI,33,37,26.1,150.807,124.372,15.349,8.739,16.703,2493392,34400
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dec,23216710,1553139,507295,ICH,29.778,16.36381,332,LW,33,AT,27,41,24.7,109.661,105.222,13.296,7.748,13.867,3160636,28450
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6ded,23216713,1560782,506823,ESSF,31.358,40.38031,886,LW,41,BL,17,137,22.6,210.162,152.96,18.289,10.115,21.011,6322687,43400
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dee,23216736,1558722,509846,ESSF,33.262,38.352364,539,LW,57,AT,22,99,29,285.787,183.045,21.229,11.447,25.611,598155,15125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6def,23216739,1558042,509454,ICH,44.35,64.276306,682,LW,57,AT,25,189,36.5,485.567,274.951,29.488,15.06,39.778,6757578,41475
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df0,23216749,1553762,514084,ICH,32.206,26.078159,395,LW,51,AT,28,81,28.7,204.075,152.127,18.205,10.076,20.885,3523930,50150
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df1,23216767,1558597,511055,ESSF,54.122,67.158394,697,LW,36,AT,17,108,33.7,464.212,243.655,26.697,13.819,34.993,6009883,19875
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df2,23216768,1558417,508005,ICH,29.571,25.023468,428,LW,80,AT,12,40,22.6,145.207,121.688,15.066,8.603,16.303,4302411,27000
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df3,23216776,1560010,507414,ICH,32.115,47.191231,692,LW,56,PLI,23,97,29.2,368.315,206.755,23.44,12.422,29.269,6339189,60500
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df4,23216790,1554783,516547,ESSF,32.32,33.37709,513,LW,59,AT,23,62,26.8,232.709,160.523,19.043,10.46,22.162,1318393,80375
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df5,23216800,1556060,511812,ESSF,31.89,56.792896,743,LW,73,AT,27,81,31.9,457.279,238.189,26.228,13.621,34.144,3925729,21125
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df6,23216804,1554307,512388,ICH,30.041,28.44549,488,LW,61,PLI,18,101,29.6,232.291,160.737,19.064,10.47,22.195,6833492,54575
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df7,23216805,1556400,512580,ESSF,32.472,28.984331,489,LW,42,PLI,24,62,25.2,195.876,145.126,17.498,9.749,19.823,703816,29850
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df8,23216808,1563710,506942,ESSF,,13.1,313,LW,45,PY,14,19,14.7,,0,0,0,0,5358551,100650
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6df9,23216829,1563961,506895,ICH,36.253,29.689878,452,LW,37,AT,26,48,24.9,182.017,139.594,16.933,9.486,18.988,1936550,67975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dfa,23216831,1558244,511792,ESSF,30.835,26.46394,487,LW,45,AT,27,48,23.9,162.612,130.936,16.037,9.065,17.686,3815749,18975
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dfb,23216836,1556247,511854,ESSF,36.157,62.155174,665,LW,62,AT,38,90,32.5,502.116,258.282,27.955,14.358,37.255,6063781,37775
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dfc,23216840,1563677,507216,ESSF,16.12,4.61589,483,LW,31,SE,23,25,15.2,4.768,14.158,2.113,1.489,1.58,6712027,106225
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dfd,23216846,1553638,515108,ICH,31.019,23.955122,352,LW,74,AT,19,71,26.5,168.566,135.265,16.487,9.277,18.336,6810637,44625
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dfe,23216847,1553300,506882,ICH,30.044,13.08599,201,LW,58,AT,16,53,24.8,89.969,95.27,12.2,7.208,12.413,6768808,44875
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6dff,23216848,1564823,507733,ICH,27.069,20.667391,416,LW,62,FDI,20,36,18.2,60.526,77.095,10.143,6.168,9.801,1257910,24500
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e00,23216854,1551722,509916,ICH,41.836,27.885529,358,LW,43,AT,21,77,27.4,178.875,140.851,17.062,9.546,19.177,6664124,55600
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e01,23216866,1553155,506168,ICH,38.267,20.712811,245,LW,40,FDI,28,70,29.5,160.994,130.575,16,9.047,17.631,6665743,21950
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e02,23216867,1555292,506427,ICH,41.49,50.06208,743,LW,60,HW,15,135,32.4,347.544,207.554,23.513,12.454,29.392,1714450,28750
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e03,23216869,1555517,512978,ESSF,27.651,25.585468,448,LW,75,AT,13,42,25,172.133,134.205,16.377,9.225,18.176,6770503,19750
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e04,23216872,1556260,512548,ESSF,36.578,21.44264,299,LW,58,AT,15,52,24.4,130.594,116.237,14.485,8.325,15.493,3356637,33225
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e05,23216884,1560310,508012,ESSF,41.59,57.51469,778,LW,60,CW,12,73,29.5,377.559,209.214,23.664,12.519,29.649,2712869,78425
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e06,23216889,1559220,508873,ICH,28.875,27.0324,449,LW,73,AT,19,74,26.5,193.52,145.925,17.579,9.786,19.944,2284518,112850
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e07,23216890,1555955,515398,ICH,,10.04,247,LW,71,PY,11,17,13.1,,0,0,0,0,2201554,28550
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e08,23216902,1552949,506330,ICH,35.901,21.450649,280,LW,38,AT,35,80,28,154.718,132.483,16.198,9.141,17.918,5933535,65250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e09,23216919,1554476,516685,ICH,35.592,36.775063,414,LW,77,AT,17,112,31.4,300.073,188.1,21.708,11.66,26.389,4861863,26100
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0a,23216948,1554114,511998,ICH,29.499,28.630699,461,LW,72,AT,17,97,31,247.004,167.925,19.771,10.791,23.292,7086720,32750
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0b,23216950,1565023,507471,ICH,30.873,24.734251,365,LW,75,AT,18,54,24.8,159.975,130.186,15.959,9.028,17.573,3163628,20700
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0c,23216965,1559439,509503,ESSF,20.017,21.726929,784,LW,60,SE,9,28,17.7,50.195,69.096,9.212,5.686,8.673,6011463,19525.015
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0d,23216968,1556220,510140,ESSF,34.751,50.739601,572,LW,83,AT,11,150,33.4,420.418,224.922,25.071,13.127,32.083,1771826,15600
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0e,23216973,1555525,510322,ICH,39.146,45.135597,470,LW,49,AT,39,93,29,315.715,199.334,22.758,12.123,28.121,867932,27700
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e0f,23216976,1554723,513045,ICH,26.885,19.86585,420,LW,46,FDI,22,33,19.4,60.087,75.747,9.987,6.088,9.61,4217998,32900
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e10,23216977,1559189,506824,ESSF,25.439,34.411999,710,LW,84,PLI,9,52,25.6,232.281,157.517,18.744,10.324,21.704,5675351,58250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e11,23216983,1552039,506598,ICH,14.93,2.28135,242,LW,75,AT,10,25,14.7,1.872,6.019,0.904,0.642,0.667,2518106,16675
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e12,23216993,1559034,507194,ICH,41.751,59.163002,702,LW,68,CW,10,95,32.3,442.511,230.063,25.523,13.321,32.881,5117916,49250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e13,23217003,1554781,513985,ICH,33.558,28.669281,474,LW,50,SE,25,55,27.5,216.974,148.992,17.89,9.93,20.409,4975542,25250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e14,23217007,1561187,509384,ESSF,38.446,28.644018,516,LW,23,SE,20,42,25.4,176.532,134.618,16.42,9.245,18.238,5695005,102725
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e15,23217012,1557448,516415,ESSF,55.556,65.267387,708,LW,29,SE,20,122,36.1,511.089,247.233,27.001,13.947,35.549,1195574,80775
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e16,23217013,1553466,515767,ICH,33.57,27.668962,395,LW,61,AT,23,86,28.1,199.864,150.087,18,9.981,20.575,4416651,15425
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e17,23217024,1560515,507546,ESSF,29.083,48.63538,791,LW,80,AT,8,70,26.6,330.496,191.695,22.047,11.81,26.943,2281458,136700
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e18,23217027,1553610,515860,ICH,42.998,31.883358,373,LW,37,FDI,25,100,29.3,219.907,156.862,18.679,10.294,21.604,5183770,59250
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e19,23217029,1553794,514966,ICH,31.366,31.812099,468,LW,80,AT,11,119,30.7,257.679,171.173,20.087,10.934,23.789,2795556,45225
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e1a,23217031,1559340,516620,ESSF,31.285,22.2943,542,LW,54,SE,20,190,19.5,94.607,97.65,12.464,7.338,12.759,4529754,53000
WHSE_FOREST_VEGETATION.VEG_COMP_LYR_R1_POLY.fid-64b4fba8_19f6d02d609_6e1b,23217042,1553008,512060,ICH,35.285,27.598831,415,LW,31,AT,24,53,28,205.68,148.806,17.871,9.922,20.381,3187271,22250
